"guid","fid","name","cr","size","type","tags","section","alignment","environment","ac","hp","init","lair?","legendary?","unique?","sources"
"","moto.kamic-turtle","Kamic Turtle","4","Large","Beast","Spirit","Seraf","lawful good","aquatic","18","125","-2","","","","Monsters of the Orient: 94"
"","moto.kamu-no-oni-dreadmaw","Kamu no Oni (Dreadmaw)","16","Huge","Fiend","Oni, Shapechanger, Tainted","Oni","chaotic evil","","18","300","1","","","","Monsters of the Orient: 74"
"","moto.kappa","Kappa","2","Small","Humanoid","","","chaotic evil","aquatic","14","56","3","","","","Monsters of the Orient: 43"
"","moto.kirin","Kirin","27","Gargantuan","Fey","Kami","Shijin","chaotic good","forest","19","363","5","","legendary","unique","Monsters of the Orient: 102"
"","moto.kumo-araneomorphae","Kumo Araneomorphae","4","Large","Monstrosity","Shapechanger","Kumo","lawful evil","underground, urban","14","68","4","","","","Monsters of the Orient: 46"
"","moto.kumo-mygalomorphae","Kumo Mygalomorphae","7","Huge","Monstrosity","Shapechanger","Kumo","lawful evil","underground, urban","12","199","2","","","","Monsters of the Orient: 46"
"","moto.kyoso","Kyoso","26","Huge","Fiend","Oni, Shapechanger, Tainted","Oni Lord","chaotic evil","","20","255","7","","legendary","unique","Monsters of the Orient: 84"
"","moto.kyoso-in-lair","Kyoso in Lair","28","Huge","Fiend","Oni, Shapechanger, Tainted","Oni Lord","chaotic evil","","20","255","7","lair","legendary","unique","Monsters of the Orient: 84"
"","moto.kyoso-spawn-blood-serpent","Kyoso Spawn (Blood Serpent)","18","Large","Fiend","Oni, Shapechanger, Tainted","Oni","chaotic evil","","20","255","5","","","","Monsters of the Orient: 74"
"","moto.lemming","Lemming","0","Tiny","Beast","","","unaligned","forest, mountain","13","1","3","","","","Monsters of the Orient: 148"
"","moto.lesser-elemental-vortex","Lesser Elemental Vortex","5","Large","Elemental","Tainted","Elemental Vortex","lawful evil","","5","138","-5","","","","Monsters of the Orient: 19"
"","moto.lesser-hortlak","Lesser Hortlak","3","Medium","Undead","Spirit","Hortlak","any evil","","13","52","3","","","","Monsters of the Orient: 37"
"","moto.lesser-sylvan","Lesser Sylvan","1/2","Tiny","Fey","","Seraf","chaotic good","forest","8","66","-2","","","","Monsters of the Orient: 95"
"","moto.loris","Loris","0","Tiny","Beast","","","unaligned","forest","12","3","2","","","","Monsters of the Orient: 148"
"","moto.lost-one","Lost One","9","Medium","Undead","","","neutral evil","","17","127","3","","","","Monsters of the Orient: 48"
"","moto.lu-nat","Lu Nat","4","Tiny","Fey","Spirit","Nat","chaotic evil","urban","12","121","2","","","","Monsters of the Orient: 65"
"","moto.maho-massugu","Maho-Massugu","2","Large","Ooze","Tainted","Blood Ooze","unaligned","","6","84","-4","","","","Monsters of the Orient: 14"
"","moto.maho-purin","Maho-Purin","4","Large","Ooze","Tainted","Blood Ooze","unaligned","","7","85","-3","","","","Monsters of the Orient: 14"
"","moto.maho-tsukai-acolyte","Maho-Tsukai Acolyte","1/4","Medium","Humanoid","","Maho-Tsukai","any evil","urban","10","9","0","","","","Monsters of the Orient: 58"
"","moto.maho-tsukai-jian","Maho-Tsukai Jian","22","Medium","Undead","Spirit","Maho-Tsukai","lawful evil","","23","150","1","","legendary","","Monsters of the Orient: 60"
"","moto.maho-tsukai-jian-in-lair","Maho-Tsukai Jian in Lair","24","Medium","Undead","Spirit","Maho-Tsukai","lawful evil","","23","150","1","lair","legendary","","Monsters of the Orient: 60"
"","moto.maho-tsukai-mage","Maho-Tsukai Mage","6","Medium","Humanoid","","Maho-Tsukai","any evil","urban","12","58","2","","","","Monsters of the Orient: 58"
"","moto.maho-tsukai-magus","Maho-Tsukai Magus","12","Medium","Humanoid","","Maho-Tsukai","any evil","urban","12","135","2","","","","Monsters of the Orient: 59"
"","moto.maho-tsukai-necromancer","Maho-Tsukai Necromancer","9","Medium","Humanoid","","Maho-Tsukai","any evil","urban","12","78","2","","","","Monsters of the Orient: 59"
"","moto.mamono","Mamono","7","Medium","Aberration","Tainted","","neutral evil","","15","153","3","","","","Monsters of the Orient: 62"
"","moto.manananggal","Manananggal","13","Medium","Undead","","Vampire","chaotic evil","","17","170","5","","legendary","","Monsters of the Orient: 131"
"","moto.marsh-troll","Marsh Troll","3","Large","Giant","","","chaotic evil","swamp","14","66","2","","","","Monsters of the Orient: 62"
"","moto.martial-spirit-of-lightning","Martial Spirit of Lightning","10","Medium","Elemental","Spirit","","lawful evil","","17","127","3","","","","Monsters of the Orient: 61"
"","moto.martial-spirit-of-rain","Martial Spirit of Rain","10","Medium","Elemental","Spirit","","lawful evil","","18","127","4","","","","Monsters of the Orient: 61"
"","moto.martial-spirit-of-thunder","Martial Spirit of Thunder","10","Medium","Elemental","Spirit","","lawful evil","","15","127","2","","","","Monsters of the Orient: 61"
"","moto.me-kurabe","Me-Kurabe","1","Tiny","Undead","Spirit","","unaligned","","13","15","2","","","","Monsters of the Orient: 63"
"","moto.mogwai","Mogwai","0","Tiny","Fey","","Mogwai","chaotic good","","8","5","-2","","","","Monsters of the Orient: 64"
"","moto.mogwai-gremlin","Mogwai Gremlin","0","Tiny","Fey","","Mogwai","chaotic evil","","10","7","0","","","","Monsters of the Orient: 64"
"","moto.nian","Nian","8","Large","Monstrosity","","","lawful evil","mountain","18","184","0","","","","Monsters of the Orient: 66"
"","moto.nikoma","Nikoma","22","Large","Fiend","Oni, Tainted","Oni Lord","chaotic evil","","21","250","4","","legendary","unique","Monsters of the Orient: 86"
"","moto.nikoma-in-lair","Nikoma in Lair","24","Large","Fiend","Oni, Tainted","Oni Lord","chaotic evil","","21","250","4","lair","legendary","unique","Monsters of the Orient: 86"
"","moto.nikumizu","Nikumizu","1/8","Tiny","Aberration","Tainted","","chaotic neutral","","12","10","2","","","","Monsters of the Orient: 67"
"","moto.niten","Niten","6","Medium","Humanoid","Any Race","Nonplayer Character","any","","16","97","3","","","","Monsters of the Orient: 152"
"","moto.nosloc-no-oni-vassal-oni","Nosloc no Oni (Vassal Oni)","7","Medium","Fiend","Oni, Tainted","Oni","chaotic evil","","17","97","2","","","","Monsters of the Orient: 75"
"","moto.nukarumi","Nukarumi","2","Medium","Construct","Spirit","","unaligned","swamp","9","76","-1","","","","Monsters of the Orient: 67"
"","moto.obake","Obake","11","Medium","Aberration","","","chaotic evil","","9","294","0","","","","Monsters of the Orient: 68"
"","moto.ocre","Ocre","6","Large","Monstrosity","","","unaligned","aquatic","14","171","4","","","","Monsters of the Orient: 69"
"","moto.odo-mienai","Odo Mienai","10","Medium","Aberration","","","chaotic evil","","14","94","4","","","","Monsters of the Orient: 69"
"","moto.onikage","Onikage","1","Large","Undead","Tainted","Onikage","chaotic evil","","14","39","2","","","","Monsters of the Orient: 92"
"","moto.onikage-alpha","Onikage Alpha","3","Huge","Undead","Tainted","Onikage","chaotic evil","","15","60","0","","","","Monsters of the Orient: 92"
"","moto.orochi","Orochi","30","Gargantuan","Dragon","Kami","Shijin","lawful neutral","","25","615","0","","legendary","unique","Monsters of the Orient: 104"
"","moto.orochi-in-lair","Orochi in Lair","30","Gargantuan","Dragon","Kami","Shijin","lawful neutral","","25","615","0","lair","legendary","unique","Monsters of the Orient: 104"
"","moto.pennaggolan","Pennaggolan","10","Small","Undead","","Vampire","lawful evil","","16","150","5","","","","Monsters of the Orient: 132"
"","moto.phoenix","Phoenix","6","Huge","Celestial","Spirit","Seraf","lawful good","","16","147","2","","","","Monsters of the Orient: 101"
"","moto.pika","Pika","0","Tiny","Beast","","","unaligned","grassland","10","1","0","","","","Monsters of the Orient: 148"
"","moto.plasmin","Plasmin","1/2","Medium","Ooze","Tainted","Blood Ooze","unaligned","","8","30","-2","","","","Monsters of the Orient: 14"
"","moto.pufferfish","Pufferfish","0","Tiny","Beast","","","unaligned","aquatic","13","5","4","","","","Monsters of the Orient: 148"
"","moto.pulao","Pulao","3","Medium","Dragon","Spirit","Seraf","neutral good","forest","17","33","0","","","","Monsters of the Orient: 100"
"","moto.qiongqui-drone","Qiongqui Drone","1/2","Small","Aberration","","Xion Si","chaotic evil","","13","18","3","","","","Monsters of the Orient: 141"
"","moto.qiuniu","Qiuniu","2","Medium","Dragon","Spirit","Seraf","neutral good","grassland","17","33","1","","","","Monsters of the Orient: 100"
"","moto.red-fox","Red Fox","1/8","Medium","Beast","","","unaligned","forest","13","9","4","","","","Monsters of the Orient: 148"
"","moto.red-kitsune-2","Red Kitsune","2","Medium","Fey","Shapechanger","Kitsune","chaotic evil or chaotic good","forest","14","26","4","","","","Monsters of the Orient: 44"
"","moto.red-kitsune-3","Red Kitsune","3","Medium","Fey","Shapechanger","Kitsune","chaotic evil or chaotic good","forest","17","26","4","","","","Monsters of the Orient: 44"
"","moto.red-kitsune-4","Red Kitsune","4","Medium","Fey","Shapechanger","Kitsune","chaotic evil or chaotic good","forest","17","52","4","","","","Monsters of the Orient: 44"
"","moto.red-kitsune-5","Red Kitsune","5","Medium","Fey","Shapechanger","Kitsune","chaotic evil or chaotic good","forest","17","78","4","","","","Monsters of the Orient: 44"
"","moto.red-panda","Red Panda","1/8","Small","Beast","","","unaligned","forest","13","11","4","","","","Monsters of the Orient: 148"
"","moto.rokuro-kubi","Rokuro-Kubi","2","Medium","Monstrosity","Shapechanger, Yuan-Ti","","neutral evil","","12","36","2","","","","Monsters of the Orient: 93"
"","moto.ryu","Ryu","29","Gargantuan","Dragon","Kami","Shijin","chaotic good","","20","507","0","","legendary","unique","Monsters of the Orient: 108"
"","moto.ryu-in-lair","Ryu in Lair","30","Gargantuan","Dragon","Kami","Shijin","chaotic good","","20","507","0","lair","legendary","unique","Monsters of the Orient: 108"
"","moto.samurai","Samurai","2","Medium","Humanoid","Any Race","Nonplayer Character","any","","16","46","1","","","","Monsters of the Orient: 153"
"","moto.sanru-no-oni-skyclaw","Sanru no Oni (Skyclaw)","9","Medium","Fiend","Oni, Shapechanger, Tainted","Oni","chaotic evil","","16","102","3","","","","Monsters of the Orient: 76"
"","moto.sanshu-denki","Sanshu Denki","3","Large","Aberration","","","unaligned","swamp","12","51","0","","","","Monsters of the Orient: 93"
"","moto.satsugai","Satsugai","5","Medium","Humanoid","Any Race","Nonplayer Character","any","","16","97","2","","","","Monsters of the Orient: 154"
"","moto.sea-dragon","Sea Dragon","7","Large","Dragon","Spirit","Lung Dragons","neutral","aquatic","18","127","2","","","","Monsters of the Orient: 54"
"","moto.shadow-ghast","Shadow Ghast","12","Medium","Undead","","Ghoul","chaotic evil","","15","108","5","","","","Monsters of the Orient: 29"
"","moto.shadowlands-jellyfish","Shadowlands Jellyfish","2","Small","Beast","","","unaligned","aquatic","14","26","4","","","","Monsters of the Orient: 149"
"","moto.shadowlands-ogre","Shadowlands Ogre","7","Large","Giant","Tainted","","chaotic evil","","14","171","0","","","","Monsters of the Orient: 70"
"","moto.shadowlands-ogre-behemoth","Shadowlands Ogre Behemoth","9","Huge","Giant","Tainted","","chaotic evil","","16","200","-2","","","","Monsters of the Orient: 70"
"","moto.shadowlands-ogre-commander","Shadowlands Ogre Commander","8","Large","Giant","Tainted","","chaotic evil","","16","171","0","","","","Monsters of the Orient: 70"
"","moto.shadowlands-ogre-hound","Shadowlands Ogre-Hound","5","Large","Monstrosity","Tainted","","chaotic evil","","13","95","0","","","","Monsters of the Orient: 70"
"","moto.shaman","Shaman","4","Medium","Humanoid","Any Race","Nonplayer Character","any","","13","135","1","","","","Monsters of the Orient: 154"
"","moto.shar-pei","Shar Pei","1/2","Medium","Beast","","","unaligned","grassland","12","22","2","","","","Monsters of the Orient: 149"
"","moto.shikibu","Shikibu","26","Medium","Fiend","Oni, Shapechanger, Tainted","Oni Lord","chaotic evil","","23","150","4","","legendary","unique","Monsters of the Orient: 88"
"","moto.shikibu-in-lair","Shikibu in Lair","28","Medium","Fiend","Oni, Shapechanger, Tainted","Oni Lord","chaotic evil","","23","150","4","lair","legendary","unique","Monsters of the Orient: 88"
"","moto.shikibu-spawn-corpse-walker","Shikibu Spawn (Corpse Walker)","16","Small","Fiend","Oni, Shapechanger, Tainted","Oni","chaotic evil","","17","135","3","","","","Monsters of the Orient: 76"
"","moto.shikki-gaki","Shikki-Gaki","4","Medium","Undead","Spirit","Gaki","chaotic evil","urban","15","78","0","","","","Monsters of the Orient: 23"
"","moto.shinen-gaki","Shinen-Gaki","4","Medium","Undead","Spirit","Gaki","chaotic evil","urban","13","90","3","","","","Monsters of the Orient: 23"
"","moto.shinobi","Shinobi","9","Medium","Humanoid","Any Race","Nonplayer Character","any","","18","127","4","","","","Monsters of the Orient: 154"
"","moto.shirokinu-katsukami","Shirokinu-Katsukami","14","Large","Celestial","Kami","","lawful good","","22","187","0","","","","Monsters of the Orient: 112"
"","moto.shiyokai","Shiyokai","1","Medium","Undead","Spirit","","neutral evil","urban","11","22","2","","","","Monsters of the Orient: 112"
"","moto.shogai","Shogai","2","Medium","Humanoid","Any Race","Nonplayer Character","any","","13","27","1","","","","Monsters of the Orient: 154"
"","moto.shugenja","Shugenja","7","Medium","Humanoid","Any Race","Nonplayer Character","any","","14","204","0","","","","Monsters of the Orient: 155"
"","moto.skirmisher","Skirmisher","5","Medium","Humanoid","Any Race","Nonplayer Character","any","","16","112","4","","","","Monsters of the Orient: 155"
"","moto.spirit-dragon","Spirit Dragon","13","Huge","Dragon","Spirit","Lung Dragons","neutral good","aquatic","18","172","0","","legendary","","Monsters of the Orient: 50"
"","moto.spirit-wolf","Spirit Wolf","4","Large","Celestial","Spirit","","chaotic good","","13","75","1","","","","Monsters of the Orient: 113"
"","moto.stalwart-defender","Stalwart Defender","6","Medium","Humanoid","Any Race","Nonplayer Character","any","","17","97","1","","","","Monsters of the Orient: 155"
"","moto.storm-dragon","Storm Dragon","14","Huge","Dragon","Spirit","Lung Dragons","neutral","aquatic","19","195","2","","legendary","","Monsters of the Orient: 54"
"","moto.suanni","Suanni","4","Medium","Dragon","Spirit","Seraf","neutral good","grassland","17","52","0","","","","Monsters of the Orient: 100"
"","moto.suiko","Suiko","4","Small","Monstrosity","","","neutral evil","aquatic","15","88","1","","","","Monsters of the Orient: 113"
"","moto.suzaku","Suzaku","28","Gargantuan","Celestial","Kami","Shijin","lawful good","","22","468","2","","legendary","unique","Monsters of the Orient: 110"
"","moto.suzaku-in-lair","Suzaku in Lair","29","Gargantuan","Celestial","Kami","Shijin","lawful good","","22","468","2","lair","legendary","unique","Monsters of the Orient: 110"
"","moto.swarm-of-mimimushis","Swarm of Mimimushis","5","Medium","Aberration","Swarm","","unaligned","aquatic","14","45","4","","","","Monsters of the Orient: 63"
"","moto.swarm-of-qiongqui-drones","Swarm of Qiongqui Drones","3","Large","Aberration","Swarm","Xion Si","chaotic evil","","13","78","3","","","","Monsters of the Orient: 141"
"","moto.swarm-of-shadowlands-jellyfish","Swarm of Shadowlands Jellyfish","10","Gargantuan","Beast","Swarm","","unaligned","aquatic","14","290","4","","","","Monsters of the Orient: 149"
"","moto.swarm-of-tan-gin","Swarm of Tan-Gin","4","Medium","Fey","Swarm","","unaligned","forest, swamp","16","28","6","","","","Monsters of the Orient: 117"
"","moto.taint-zombie","Taint Zombie","3","Medium","Undead","Tainted","Taint Zombie","chaotic evil","","11","95","-2","","","","Monsters of the Orient: 114"
"","moto.taka-onna","Taka-onna","1","Medium","Fey","","","neutral","forest","12","33","2","","","","Monsters of the Orient: 115"
"","moto.tako-female","Tako Female","2","Medium","Aberration","","","lawful neutral","aquatic","14","44","2","","","","Monsters of the Orient: 116"
